/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","26 Apr 2019 01:22:07 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556267517.236,0.751,2.253,96.996,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,77824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4927905792.0,650203136.0,7499145216.0,86870335488.0,0.0,0.0
1556267518.236,28.050,4.025,67.358,0.063,0.0,0.503,132.0,204.0,5861316.0,5949656.0,0.0,1191936.0,0.0,2301952.0,4096.0,3198976.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,447.0,1.0,540.0,0.0,0.0,4934537216.0,650207232.0,7499141120.0,86863704064.0,0.0,0.0
1556267519.236,66.434,6.103,26.383,0.254,0.0,0.826,66.0,118.0,18553410.0,22438892.0,0.0,0.0,0.0,16056320.0,0.0,20230144.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.0,0.0,3387.0,0.0,0.0,4933435392.0,650207232.0,7512543232.0,86851403776.0,0.0,0.0
1556267520.236,67.195,4.886,27.284,0.127,0.0,0.508,66.0,118.0,18650464.0,19493912.0,0.0,0.0,0.0,10231808.0,0.0,12660736.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.0,0.0,2145.0,0.0,0.0,4936073216.0,650211328.0,7522127872.0,86839177216.0,0.0,0.0
1556267521.236,68.063,4.698,26.540,0.127,0.0,0.571,66.0,118.0,19201909.0,23375785.0,0.0,0.0,0.0,19939328.0,0.0,24416256.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3544.0,0.0,4107.0,0.0,0.0,4924727296.0,650211328.0,7537963008.0,86834688000.0,0.0,0.0
1556267522.236,70.394,4.701,24.333,0.254,0.0,0.318,66.0,118.0,19388945.0,24505843.0,0.0,0.0,0.0,22290432.0,0.0,29118464.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3982.0,0.0,4877.0,0.0,0.0,4938121216.0,650211328.0,7554789376.0,86804467712.0,0.0,0.0
1556267523.238,72.425,5.716,20.917,0.314,0.0,0.628,66.0,118.0,22401772.0,27220430.0,0.0,86016.0,0.0,24694784.0,0.0,28958720.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4351.0,0.0,4790.0,0.0,0.0,4918898688.0,650211328.0,7572590592.0,86805889024.0,0.0,0.0
1556267524.236,74.411,5.283,19.478,0.255,0.0,0.573,66.0,118.0,21939492.0,26770644.0,0.0,0.0,0.0,22634496.0,0.0,29478912.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0,0.0,4873.0,0.0,0.0,4935262208.0,650211328.0,7591981056.0,86770135040.0,0.0,0.0
1556267525.236,60.931,5.035,33.588,0.127,0.0,0.319,0.0,110.0,15722751.0,16712376.0,0.0,0.0,0.0,8663040.0,0.0,11038720.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,0.0,1883.0,0.0,0.0,4965675008.0,650211328.0,7598571520.0,86733131776.0,0.0,0.0
1556267526.236,79.734,5.763,13.680,0.317,0.0,0.507,132.0,118.0,34507217.0,48492844.0,0.0,0.0,0.0,24760320.0,0.0,33849344.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.0,0.0,5436.0,0.0,0.0,4974018560.0,650215424.0,7620460544.0,86702895104.0,0.0,0.0
1556267527.236,83.301,5.310,10.429,0.384,0.0,0.576,0.0,118.0,44911818.0,63477154.0,0.0,0.0,0.0,24645632.0,0.0,39280640.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4394.0,0.0,5674.0,0.0,0.0,4975656960.0,650215424.0,7645962240.0,86675755008.0,0.0,0.0
1556267528.236,74.713,5.032,19.172,0.637,0.0,0.446,132.0,110.0,25485966.0,42736928.0,0.0,22810624.0,0.0,46198784.0,0.0,59682816.0,0.0,0.0,0.0,1252.0,0.0,48.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,7431.0,0.0,8936.0,0.0,0.0,4980756480.0,650215424.0,7678771200.0,86637846528.0,0.0,0.0
1556267529.236,56.525,5.665,36.537,0.827,0.0,0.446,66.0,110.0,28302036.0,27051608.0,0.0,0.0,0.0,94105600.0,4096.0,96145408.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10897.0,1.0,10988.0,0.0,0.0,4982865920.0,650223616.0,7704879104.0,86609620992.0,0.0,0.0
1556267530.236,55.406,5.566,37.940,0.896,0.0,0.192,0.0,110.0,10057747.0,8910091.0,0.0,0.0,0.0,90308608.0,0.0,92372992.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10922.0,0.0,11337.0,0.0,0.0,4994506752.0,650223616.0,7734276096.0,86568583168.0,0.0,0.0
1556267531.236,35.599,4.551,59.352,0.374,0.0,0.125,132.0,110.0,808536.0,34214.0,0.0,0.0,0.0,22949888.0,4096.0,39837696.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.0,1.0,6985.0,0.0,0.0,4999663616.0,650227712.0,7748726784.0,86548971520.0,0.0,0.0
1556267532.236,0.943,2.263,96.794,0.0,0.0,0.0,0.0,110.0,0.0,110.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4999122944.0,650227712.0,7752777728.0,86545461248.0,0.0,0.0
1556267533.235,0.564,1.505,97.868,0.063,0.0,0.0,396.0,1256.0,396.0,1256.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4999999488.0,650227712.0,7752790016.0,86544572416.0,0.0,0.0
1556267534.236,0.439,1.757,97.804,0.0,0.0,0.0,0.0,102.0,0.0,102.0,0.0,28672.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5000380416.0,650227712.0,7752790016.0,86544191488.0,0.0,0.0
1556267535.236,0.629,2.451,96.857,0.0,0.0,0.063,66.0,102.0,646.0,682.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4996861952.0,650227712.0,7752790016.0,86547709952.0,0.0,0.0
1556267536.236,0.814,2.317,96.869,0.0,0.0,0.0,66.0,102.0,646.0,682.0,0.0,0.0,0.0,53248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4992901120.0,650227712.0,7752790016.0,86551670784.0,0.0,0.0
1556267537.236,0.936,2.558,96.444,0.0,0.0,0.062,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4993007616.0,650227712.0,7752794112.0,86551560192.0,0.0,0.0
1556267538.237,45.443,3.671,50.127,0.0,0.0,0.759,132.0,204.0,10736671.0,11679726.0,0.0,1093632.0,0.0,4538368.0,0.0,5726208.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,830.0,0.0,977.0,0.0,0.0,5002063872.0,650227712.0,7755440128.0,86539857920.0,0.0,0.0
1556267539.237,61.104,5.140,33.058,0.190,0.0,0.508,132.0,220.0,16574935.0,18534112.0,0.0,0.0,0.0,11620352.0,0.0,14213120.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,0.0,2337.0,0.0,0.0,4986576896.0,650227712.0,7764643840.0,86546141184.0,0.0,0.0
1556267540.235,67.303,5.916,25.954,0.318,0.0,0.509,66.0,118.0,19139230.0,24171466.0,0.0,0.0,0.0,20123648.0,0.0,24428544.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3486.0,0.0,4026.0,0.0,0.0,4964614144.0,650227712.0,7781294080.0,86551453696.0,0.0,0.0
1556267541.236,67.990,6.112,25.142,0.126,0.0,0.630,0.0,118.0,18616169.0,20888851.0,0.0,0.0,0.0,18132992.0,0.0,22052864.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.0,0.0,3661.0,0.0,0.0,4935331840.0,650227712.0,7794339840.0,86567690240.0,0.0,0.0
1556267542.237,60.127,4.810,34.557,0.127,0.0,0.380,66.0,118.0,14617435.0,16090286.0,0.0,0.0,0.0,6377472.0,0.0,8175616.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1258.0,0.0,1405.0,0.0,0.0,4941918208.0,650227712.0,7800815616.0,86554628096.0,0.0,0.0
1556267543.236,72.460,4.409,22.556,0.064,0.0,0.511,66.0,110.0,21680166.0,27300615.0,0.0,14176256.0,0.0,16687104.0,0.0,20619264.0,0.0,0.0,0.0,1892.0,0.0,32.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2880.0,0.0,3389.0,0.0,0.0,4958420992.0,650227712.0,7816466432.0,86522474496.0,0.0,0.0
1556267544.237,80.913,6.341,11.604,0.634,0.0,0.507,66.0,118.0,30474233.0,35855937.0,0.0,0.0,0.0,70868992.0,0.0,51191808.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5572.0,0.0,5388.0,0.0,0.0,4970094592.0,650227712.0,7889592320.0,86437675008.0,0.0,0.0
1556267545.236,79.172,6.178,13.631,0.637,0.0,0.382,66.0,110.0,18799486.0,22405122.0,0.0,0.0,0.0,73232384.0,4096.0,95502336.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609.0,1.0,5544.0,0.0,0.0,4985868288.0,650235904.0,7852077056.0,86459408384.0,0.0,0.0
1556267546.241,81.509,5.975,11.635,0.252,0.0,0.629,66.0,118.0,37220218.0,53773382.0,0.0,0.0,0.0,26759168.0,0.0,32051200.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4831.0,0.0,4966.0,0.0,0.0,5014626304.0,650235904.0,7872651264.0,86410076160.0,0.0,0.0
1556267547.235,80.167,3.992,14.746,0.580,0.0,0.515,66.0,110.0,38670840.0,53370141.0,0.0,0.0,0.0,33030144.0,0.0,47656960.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5813.0,0.0,7202.0,0.0,0.0,5022773248.0,650235904.0,7902994432.0,86371586048.0,0.0,0.0
1556267548.236,68.296,6.045,24.695,0.707,0.0,0.257,66.0,110.0,25001293.0,41669272.0,0.0,118784.0,0.0,48680960.0,0.0,63143936.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8621.0,0.0,10119.0,0.0,0.0,5028749312.0,650235904.0,7939674112.0,86328930304.0,0.0,0.0
1556267549.236,55.463,5.367,38.211,0.767,0.0,0.192,66.0,110.0,27617642.0,26308908.0,0.0,0.0,0.0,60874752.0,0.0,61403136.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10816.0,0.0,10889.0,0.0,0.0,5024481280.0,650235904.0,7972724736.0,86300147712.0,0.0,0.0
1556267550.236,52.332,6.070,40.831,0.639,0.0,0.128,66.0,110.0,5525733.0,4597949.0,0.0,0.0,0.0,58445824.0,4096.0,59154432.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10245.0,1.0,10478.0,0.0,0.0,5021323264.0,650240000.0,8006582272.0,86269444096.0,0.0,0.0
1556267551.236,23.836,3.270,72.642,0.189,0.0,0.063,66.0,110.0,290240.0,12700.0,0.0,0.0,0.0,561152.0,0.0,27860992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,4840.0,0.0,0.0,5017518080.0,650240000.0,8013541376.0,86266290176.0,0.0,0.0
1556267552.236,0.565,1.381,97.991,0.0,0.0,0.063,66.0,110.0,66.0,110.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5017620480.0,650240000.0,8016154624.0,86263574528.0,0.0,0.0
1556267553.236,0.815,2.320,96.865,0.0,0.0,0.0,330.0,1422.0,330.0,1422.0,0.0,15151104.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,5017223168.0,650240000.0,8016162816.0,86263963648.0,0.0,0.0
1556267554.236,0.814,2.505,96.556,0.063,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5018525696.0,650240000.0,8016162816.0,86262661120.0,0.0,0.0
1556267555.236,0.503,2.324,97.173,0.0,0.0,0.0,66.0,102.0,570.0,606.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5017751552.0,650240000.0,8016162816.0,86263435264.0,0.0,0.0
1556267556.236,0.879,1.507,97.615,0.0,0.0,0.0,66.0,168.0,234.0,550.0,0.0,0.0,0.0,53248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5016879104.0,650240000.0,8016162816.0,86264307712.0,0.0,0.0
1556267557.236,0.376,1.629,97.995,0.0,0.0,0.0,66.0,102.0,66.0,316.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5016961024.0,650240000.0,8016162816.0,86264225792.0,0.0,0.0
1556267558.235,50.063,5.703,43.663,0.127,0.0,0.444,132.0,204.0,12306455.0,13328351.0,0.0,1142784.0,0.0,5591040.0,0.0,7090176.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,1037.0,0.0,1249.0,0.0,0.0,5013438464.0,650244096.0,8020242432.0,86263664640.0,0.0,0.0
1556267559.236,61.748,5.826,31.666,0.127,0.0,0.633,66.0,118.0,15822184.0,17558920.0,0.0,0.0,0.0,11558912.0,0.0,14397440.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,0.0,2347.0,0.0,0.0,4979240960.0,650244096.0,8029958144.0,86288146432.0,0.0,0.0
1556267560.236,67.001,5.072,26.988,0.250,0.0,0.689,66.0,118.0,19056118.0,22725675.0,0.0,0.0,0.0,16707584.0,0.0,21323776.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.0,0.0,3585.0,0.0,0.0,4975288320.0,650244096.0,8042958848.0,86279098368.0,0.0,0.0
1556267561.236,68.561,4.293,26.389,0.126,0.0,0.631,66.0,118.0,19636717.0,22247418.0,0.0,0.0,0.0,10838016.0,0.0,13910016.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.0,0.0,2370.0,0.0,0.0,4979314688.0,650244096.0,8053800960.0,86264229888.0,0.0,0.0
1556267562.236,61.002,4.502,33.672,0.190,0.0,0.634,66.0,118.0,15042028.0,15637902.0,0.0,0.0,0.0,8171520.0,0.0,10010624.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,0.0,1596.0,0.0,0.0,4988973056.0,650244096.0,8060596224.0,86247776256.0,0.0,0.0
1556267563.236,61.815,4.411,33.270,0.063,0.0,0.441,66.0,110.0,15110913.0,18181687.0,0.0,86016.0,0.0,14024704.0,0.0,17793024.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2466.0,0.0,3000.0,0.0,0.0,5001388032.0,650244096.0,8073244672.0,86222712832.0,0.0,0.0
1556267564.237,79.684,6.266,13.291,0.316,0.0,0.443,66.0,110.0,29098598.0,36336015.0,0.0,0.0,0.0,26296320.0,0.0,27123712.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4652.0,0.0,4313.0,0.0,0.0,5017473024.0,650244096.0,8092463104.0,86187409408.0,0.0,0.0
1556267565.237,80.784,4.362,14.159,0.316,0.0,0.379,66.0,118.0,30800564.0,39103154.0,0.0,0.0,0.0,27234304.0,0.0,33320960.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,0.0,5415.0,0.0,0.0,5033943040.0,650244096.0,8114184192.0,86149218304.0,0.0,0.0
1556267566.237,79.419,5.871,13.510,0.442,0.0,0.758,66.0,110.0,33054849.0,42112718.0,0.0,0.0,0.0,31899648.0,0.0,33280000.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5643.0,0.0,5189.0,0.0,0.0,5046247424.0,650248192.0,8137224192.0,86113869824.0,0.0,0.0
1556267567.237,80.641,4.400,14.331,0.377,0.0,0.251,66.0,110.0,26514203.0,43987575.0,0.0,0.0,0.0,55316480.0,0.0,35729408.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6969.0,0.0,5828.0,0.0,0.0,5071396864.0,650248192.0,8178139136.0,86047805440.0,0.0,0.0
1556267568.236,68.786,7.643,22.094,1.028,0.0,0.450,66.0,110.0,33729653.0,53558441.0,0.0,22888448.0,0.0,125263872.0,4096.0,97341440.0,0.0,0.0,0.0,1408.0,0.0,644.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,9665.0,1.0,12456.0,0.0,0.0,5073494016.0,650256384.0,8218128384.0,86005710848.0,0.0,0.0
1556267569.236,58.924,6.835,32.785,1.013,0.0,0.443,66.0,110.0,24724101.0,23591675.0,0.0,0.0,0.0,105197568.0,4096.0,168308736.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11515.0,1.0,12651.0,0.0,0.0,5071069184.0,650272768.0,8259432448.0,85966815232.0,0.0,0.0
1556267570.236,54.039,4.759,40.451,0.626,0.0,0.125,66.0,110.0,9354015.0,8457548.0,0.0,0.0,0.0,55709696.0,0.0,71561216.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9774.0,0.0,10818.0,0.0,0.0,5073965056.0,650272768.0,8255533056.0,85967818752.0,0.0,0.0
1556267571.236,35.242,3.181,61.132,0.318,0.0,0.127,66.0,110.0,425122.0,18601.0,0.0,0.0,0.0,6213632.0,0.0,43683840.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,0.0,7721.0,0.0,0.0,5074227200.0,650272768.0,8269623296.0,85953466368.0,0.0,0.0
1556267572.236,1.818,2.382,95.737,0.063,0.0,0.0,66.0,110.0,66.0,110.0,0.0,0.0,0.0,16384.0,0.0,1560576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,231.0,0.0,0.0,5075591168.0,650272768.0,8271667200.0,85950058496.0,0.0,0.0
1556267573.236,0.691,2.514,96.732,0.0,0.0,0.063,330.0,1312.0,330.0,1312.0,0.0,32768.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5075685376.0,650272768.0,8271675392.0,85949956096.0,0.0,0.0
1556267574.236,0.440,2.263,97.234,0.0,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5075685376.0,650272768.0,8271675392.0,85949956096.0,0.0,0.0
1556267575.236,0.315,2.018,97.667,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,5074575360.0,650272768.0,8271675392.0,85951066112.0,0.0,0.0
1556267576.236,0.499,1.311,98.190,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,69632.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5073891328.0,650272768.0,8271675392.0,85951750144.0,0.0,0.0
1556267577.236,0.629,2.137,97.234,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5074272256.0,650272768.0,8271675392.0,85951369216.0,0.0,0.0
1556267578.236,43.390,4.807,50.980,0.190,0.0,0.633,132.0,204.0,10187967.0,10918979.0,0.0,1097728.0,0.0,5140480.0,0.0,6397952.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,972.0,0.0,1091.0,0.0,0.0,5033537536.0,650272768.0,8274333696.0,85989445632.0,0.0,0.0
1556267579.236,60.190,5.397,33.841,0.063,0.0,0.508,66.0,118.0,14611041.0,16289562.0,0.0,0.0,0.0,7671808.0,0.0,9068544.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,0.0,1489.0,0.0,0.0,4994191360.0,650272768.0,8280817664.0,86022307840.0,0.0,0.0
1556267580.236,62.169,5.170,31.967,0.126,0.0,0.567,66.0,110.0,15772832.0,17997185.0,0.0,0.0,0.0,12926976.0,0.0,14422016.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.0,0.0,2426.0,0.0,0.0,4992159744.0,650272768.0,8290844672.0,86014312448.0,0.0,0.0
1556267581.236,69.712,5.431,24.026,0.256,0.0,0.575,66.0,118.0,20117292.0,24050788.0,0.0,0.0,0.0,18358272.0,0.0,24014848.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215.0,0.0,4003.0,0.0,0.0,4992081920.0,650272768.0,8306618368.0,85998616576.0,0.0,0.0
