/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","26 Apr 2019 00:11:51 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556263213.847,64.286,6.250,28.508,0.574,0.0,0.383,66.0,118.0,36673806.0,47486448.0,0.0,24576.0,0.0,46387200.0,0.0,63877120.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8294.0,0.0,10490.0,0.0,0.0,4544614400.0,578908160.0,4735025152.0,90089041920.0,0.0,0.0
1556263214.847,39.874,3.912,55.647,0.568,0.0,0.0,66.0,110.0,456324.0,20222.0,0.0,0.0,0.0,39669760.0,0.0,42934272.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6993.0,0.0,7657.0,0.0,0.0,4546277376.0,578912256.0,4760264704.0,90062135296.0,0.0,0.0
1556263215.847,0.629,2.388,96.983,0.0,0.0,0.0,66.0,1334.0,66.0,1334.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4546822144.0,578912256.0,4760354816.0,90061500416.0,0.0,0.0
1556263216.847,0.690,1.254,97.994,0.0,0.0,0.063,330.0,102.0,330.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4546818048.0,578912256.0,4760367104.0,90061492224.0,0.0,0.0
1556263217.847,0.750,1.874,97.314,0.0,0.0,0.062,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4545183744.0,578912256.0,4760367104.0,90063126528.0,0.0,0.0
1556263218.847,0.816,2.321,96.863,0.0,0.0,0.0,66.0,102.0,646.0,682.0,0.0,24576.0,0.0,135168.0,0.0,180224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,44.0,0.0,0.0,4545372160.0,578912256.0,4760367104.0,90062938112.0,0.0,0.0
1556263219.847,1.069,2.327,96.604,0.0,0.0,0.0,66.0,102.0,646.0,682.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4545830912.0,578912256.0,4760367104.0,90062479360.0,0.0,0.0
1556263220.847,0.818,2.390,96.667,0.063,0.0,0.063,66.0,204.0,66.0,204.0,0.0,0.0,0.0,57344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4546457600.0,578912256.0,4760367104.0,90061852672.0,0.0,0.0
1556263221.846,63.864,5.521,29.674,0.314,0.0,0.627,132.0,102.0,16207787.0,19539625.0,0.0,1089536.0,0.0,15790080.0,0.0,19582976.0,0.0,0.0,0.0,8.0,0.0,36.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,2838.0,0.0,3316.0,0.0,0.0,4550373376.0,578912256.0,4770287616.0,90048016384.0,0.0,0.0
1556263222.847,73.114,6.658,19.341,0.190,0.0,0.698,66.0,118.0,20545886.0,25733850.0,0.0,0.0,0.0,22843392.0,0.0,28012544.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4116.0,0.0,4702.0,0.0,0.0,4552060928.0,578916352.0,4787404800.0,90029207552.0,0.0,0.0
1556263223.846,69.551,6.443,22.931,0.190,0.0,0.884,66.0,118.0,19584191.0,25266848.0,0.0,18227200.0,0.0,20746240.0,0.0,24817664.0,0.0,0.0,0.0,2188.0,0.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,3768.0,0.0,4138.0,0.0,0.0,4549074944.0,578916352.0,4802797568.0,90016800768.0,0.0,0.0
1556263224.847,81.067,7.179,10.673,0.572,0.0,0.508,66.0,118.0,21428603.0,26015480.0,0.0,0.0,0.0,75825152.0,4096.0,92983296.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,272.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4310.0,1.0,6126.0,0.0,0.0,4554178560.0,578928640.0,4896239616.0,89918242816.0,0.0,0.0
1556263225.847,71.610,6.147,21.420,0.190,0.0,0.634,66.0,118.0,17437579.0,23079976.0,0.0,0.0,0.0,34439168.0,0.0,30126080.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302.0,0.0,4352.0,0.0,0.0,4552720384.0,578928640.0,4832120832.0,89983819776.0,0.0,0.0
1556263226.847,73.402,5.499,20.332,0.256,0.0,0.512,66.0,118.0,20830779.0,24795388.0,0.0,163840.0,0.0,22286336.0,0.0,25997312.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4011.0,0.0,4391.0,0.0,0.0,4540583936.0,578928640.0,4849459200.0,89978617856.0,0.0,0.0
1556263227.847,73.634,6.163,19.441,0.254,0.0,0.508,66.0,110.0,20840882.0,26320410.0,0.0,0.0,0.0,23371776.0,0.0,28835840.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201.0,0.0,4836.0,0.0,0.0,4558434304.0,578928640.0,4866404352.0,89943822336.0,0.0,0.0
1556263228.847,69.670,5.076,24.810,0.190,0.0,0.254,66.0,110.0,20870335.0,26739026.0,0.0,0.0,0.0,16896000.0,0.0,24903680.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3097.0,0.0,4173.0,0.0,0.0,4582723584.0,578928640.0,4881481728.0,89904455680.0,0.0,0.0
1556263229.849,77.307,5.815,16.119,0.253,0.0,0.506,66.0,220.0,22599676.0,30812551.0,0.0,0.0,0.0,22634496.0,0.0,28086272.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006.0,0.0,4724.0,0.0,0.0,4604915712.0,578928640.0,4898238464.0,89865506816.0,0.0,0.0
1556263230.846,80.580,5.927,12.484,0.315,0.0,0.694,66.0,118.0,37516165.0,57144261.0,0.0,0.0,0.0,23040000.0,4096.0,43577344.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4211.0,1.0,6904.0,0.0,0.0,4628176896.0,578932736.0,4922224640.0,89818255360.0,0.0,0.0
1556263231.847,62.693,6.959,29.253,0.644,0.0,0.451,66.0,110.0,36159305.0,43851834.0,0.0,24576.0,0.0,49840128.0,0.0,69255168.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8951.0,0.0,11396.0,0.0,0.0,4631908352.0,578932736.0,4959121408.0,89777627136.0,0.0,0.0
1556263232.847,54.540,4.947,39.762,0.689,0.0,0.063,66.0,110.0,3933947.0,2716804.0,0.0,0.0,0.0,58687488.0,0.0,61526016.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10572.0,0.0,10983.0,0.0,0.0,4636123136.0,578936832.0,4990455808.0,89742073856.0,0.0,0.0
1556263233.847,16.339,3.230,80.114,0.127,0.0,0.190,66.0,110.0,120672.0,5692.0,0.0,0.0,0.0,18931712.0,0.0,6017024.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345.0,0.0,1027.0,0.0,0.0,4637114368.0,578936832.0,5000212480.0,89731325952.0,0.0,0.0
1556263234.847,0.503,0.691,98.744,0.063,0.0,0.0,330.0,1398.0,330.0,1398.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4637499392.0,578936832.0,5000224768.0,89730928640.0,0.0,0.0
1556263235.847,1.190,2.317,96.431,0.0,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4637478912.0,578936832.0,5000224768.0,89730949120.0,0.0,0.0
1556263236.847,0.880,2.011,97.109,0.0,0.0,0.0,66.0,102.0,234.0,270.0,0.0,24576.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4637224960.0,578936832.0,5000224768.0,89731203072.0,0.0,0.0
1556263237.847,0.629,2.201,97.107,0.0,0.0,0.063,66.0,102.0,402.0,438.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4637446144.0,578936832.0,5000224768.0,89730981888.0,0.0,0.0
1556263238.846,0.378,2.330,97.292,0.0,0.0,0.0,66.0,102.0,234.0,270.0,0.0,21434368.0,0.0,53248.0,0.0,0.0,0.0,0.0,0.0,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,10.0,0.0,0.0,0.0,0.0,4636295168.0,578936832.0,5000224768.0,89732132864.0,0.0,0.0
1556263239.846,15.799,2.132,81.693,0.063,0.0,0.313,66.0,204.0,2569438.0,2537199.0,0.0,1191936.0,0.0,1077248.0,0.0,1269760.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,196.0,0.0,217.0,0.0,0.0,4638568448.0,578949120.0,5000298496.0,89729773568.0,0.0,0.0
1556263240.847,69.197,5.566,24.352,0.253,0.0,0.633,66.0,102.0,18966453.0,23556782.0,0.0,0.0,0.0,19030016.0,0.0,23867392.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3473.0,0.0,4119.0,0.0,0.0,4657614848.0,578949120.0,5014618112.0,89696407552.0,0.0,0.0
1556263241.847,69.177,6.646,23.544,0.190,0.0,0.443,66.0,118.0,18933457.0,22590415.0,0.0,0.0,0.0,16490496.0,0.0,20406272.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915.0,0.0,3367.0,0.0,0.0,4649218048.0,578949120.0,5027840000.0,89691582464.0,0.0,0.0
1556263242.849,70.585,5.473,23.197,0.249,0.0,0.498,66.0,110.0,21198167.0,27471839.0,0.0,0.0,0.0,16793600.0,0.0,24309760.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,0.0,4080.0,0.0,0.0,4653076480.0,578949120.0,5040463872.0,89675100160.0,0.0,0.0
1556263243.847,69.754,4.726,24.701,0.315,0.0,0.504,66.0,118.0,15599332.0,19652706.0,0.0,0.0,0.0,25452544.0,0.0,28880896.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4578.0,0.0,4934.0,0.0,0.0,4624924672.0,578953216.0,5057908736.0,89685803008.0,0.0,0.0
1556263244.847,78.327,4.689,16.223,0.317,0.0,0.444,66.0,118.0,25013073.0,31137491.0,0.0,81920.0,0.0,25841664.0,0.0,34426880.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4700.0,0.0,5814.0,0.0,0.0,4630085632.0,578953216.0,5078638592.0,89659912192.0,0.0,0.0
1556263245.848,71.114,6.482,21.649,0.252,0.0,0.503,66.0,118.0,18840440.0,23393333.0,0.0,0.0,0.0,17436672.0,0.0,19578880.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3131.0,0.0,3305.0,0.0,0.0,4647337984.0,578953216.0,5093515264.0,89627783168.0,0.0,0.0
1556263246.847,69.481,5.816,24.140,0.125,0.0,0.438,66.0,220.0,18886260.0,22616913.0,0.0,0.0,0.0,16830464.0,0.0,19996672.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042.0,0.0,3388.0,0.0,0.0,4665188352.0,578961408.0,5104816128.0,89598623744.0,0.0,0.0
1556263247.847,71.510,5.054,22.678,0.190,0.0,0.569,66.0,118.0,25239206.0,33066367.0,0.0,0.0,0.0,15482880.0,0.0,27590656.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0,0.0,4542.0,0.0,0.0,4672503808.0,578965504.0,5121495040.0,89574625280.0,0.0,0.0
1556263248.847,80.511,4.984,13.419,0.511,0.0,0.575,66.0,118.0,34412548.0,46391725.0,0.0,0.0,0.0,31260672.0,0.0,48336896.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5125.0,0.0,6838.0,0.0,0.0,4684156928.0,578969600.0,5144399872.0,89540063232.0,0.0,0.0
1556263249.848,79.124,7.678,12.183,0.698,0.0,0.317,66.0,110.0,28654309.0,44174089.0,0.0,23371776.0,0.0,102526976.0,8192.0,118054912.0,0.0,0.0,0.0,1260.0,0.0,484.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,6681.0,2.0,9290.0,0.0,0.0,4702093312.0,578990080.0,5170130944.0,89496375296.0,0.0,0.0
1556263250.846,58.693,5.964,34.518,0.635,0.0,0.190,66.0,110.0,27865045.0,34505515.0,0.0,0.0,0.0,56283136.0,0.0,65445888.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10110.0,0.0,11338.0,0.0,0.0,4703817728.0,578990080.0,5202280448.0,89462501376.0,0.0,0.0
1556263251.847,53.139,5.136,41.027,0.698,0.0,0.0,66.0,110.0,1062763.0,567549.0,0.0,0.0,0.0,60964864.0,0.0,61665280.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,180.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11003.0,0.0,10995.0,0.0,0.0,4702736384.0,578990080.0,5235261440.0,89430601728.0,0.0,0.0
1556263252.846,6.203,1.692,91.917,0.125,0.0,0.063,66.0,110.0,53424.0,2762.0,0.0,0.0,0.0,5754880.0,0.0,2826240.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,0.0,447.0,0.0,0.0,4704436224.0,578990080.0,5240078336.0,89424084992.0,0.0,0.0
1556263253.847,0.503,2.387,97.048,0.0,0.0,0.063,330.0,1256.0,330.0,1256.0,0.0,0.0,0.0,147456.0,0.0,196608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,48.0,0.0,0.0,4704391168.0,578990080.0,5240086528.0,89424121856.0,0.0,0.0
1556263254.847,1.192,2.447,96.361,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4704563200.0,578990080.0,5240086528.0,89423949824.0,0.0,0.0
1556263255.847,0.753,2.134,97.050,0.063,0.0,0.0,66.0,102.0,66.0,102.0,0.0,24576.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4703653888.0,578990080.0,5240086528.0,89424859136.0,0.0,0.0
1556263256.847,0.628,2.134,97.175,0.0,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4703477760.0,578990080.0,5240090624.0,89425031168.0,0.0,0.0
1556263257.846,0.439,0.879,98.682,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,57344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4703416320.0,578990080.0,5240090624.0,89425092608.0,0.0,0.0
1556263258.846,35.602,4.285,59.420,0.126,0.0,0.567,132.0,204.0,8567697.0,10149817.0,0.0,1118208.0,0.0,7569408.0,0.0,10022912.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,1467.0,0.0,1791.0,0.0,0.0,4712062976.0,578990080.0,5245550592.0,89410985984.0,0.0,0.0
1556263259.847,68.199,6.322,24.904,0.192,0.0,0.383,66.0,118.0,17669482.0,21807753.0,0.0,0.0,0.0,15495168.0,0.0,19136512.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,0.0,3203.0,0.0,0.0,4713779200.0,578990080.0,5256335360.0,89398484992.0,0.0,0.0
1556263260.846,67.837,6.207,25.141,0.188,0.0,0.627,66.0,118.0,17471801.0,22435525.0,0.0,0.0,0.0,19009536.0,0.0,24465408.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3383.0,0.0,4099.0,0.0,0.0,4730585088.0,578990080.0,5271203840.0,89366810624.0,0.0,0.0
1556263261.846,74.648,5.762,18.950,0.256,0.0,0.384,66.0,118.0,21240879.0,25313519.0,0.0,0.0,0.0,19820544.0,0.0,23797760.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.0,0.0,4025.0,0.0,0.0,4728795136.0,578990080.0,5287157760.0,89352646656.0,0.0,0.0
1556263262.849,66.542,4.860,27.788,0.125,0.0,0.685,66.0,110.0,16909780.0,21508669.0,0.0,0.0,0.0,16228352.0,0.0,20594688.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929.0,0.0,3467.0,0.0,0.0,4702461952.0,578990080.0,5299011584.0,89367126016.0,0.0,0.0
1556263263.847,73.539,5.652,20.167,0.321,0.0,0.321,66.0,118.0,21830586.0,27364752.0,0.0,73728.0,0.0,22106112.0,0.0,29720576.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4001.0,0.0,5019.0,0.0,0.0,4697141248.0,578990080.0,5315530752.0,89355927552.0,0.0,0.0
1556263264.846,72.779,6.662,19.543,0.254,0.0,0.761,66.0,118.0,18594040.0,22888922.0,0.0,16769024.0,0.0,18186240.0,0.0,20656128.0,0.0,0.0,0.0,2804.0,0.0,32.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,3230.0,0.0,3527.0,0.0,0.0,4721844224.0,578990080.0,5330694144.0,89316061184.0,0.0,0.0
1556263265.846,72.848,6.076,20.316,0.127,0.0,0.633,66.0,118.0,21191559.0,24637170.0,0.0,0.0,0.0,16211968.0,0.0,20107264.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909.0,0.0,3380.0,0.0,0.0,4736991232.0,578990080.0,5344161792.0,89287446528.0,0.0,0.0
1556263266.847,79.772,4.298,15.171,0.379,0.0,0.379,66.0,212.0,26019468.0,34555567.0,0.0,0.0,0.0,29081600.0,0.0,36683776.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5239.0,0.0,6119.0,0.0,0.0,4748505088.0,578990080.0,5366206464.0,89253888000.0,0.0,0.0
1556263267.846,79.620,5.380,13.924,0.506,0.0,0.570,66.0,118.0,32563268.0,44569734.0,0.0,0.0,0.0,31535104.0,0.0,41541632.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5677.0,0.0,6675.0,0.0,0.0,4766756864.0,578990080.0,5391319040.0,89210523648.0,0.0,0.0
1556263268.846,72.663,7.426,18.630,0.448,0.0,0.832,66.0,110.0,37669956.0,60480592.0,0.0,118784.0,0.0,40046592.0,0.0,61722624.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7176.0,0.0,9893.0,0.0,0.0,4767567872.0,578990080.0,5426003968.0,89175027712.0,0.0,0.0
1556263269.847,55.717,5.054,38.219,0.569,0.0,0.442,66.0,110.0,17613567.0,16473686.0,0.0,0.0,0.0,61276160.0,0.0,61898752.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10464.0,0.0,10942.0,0.0,0.0,4770545664.0,578994176.0,5456306176.0,89141743616.0,0.0,0.0
1556263270.846,50.348,5.376,43.264,1.012,0.0,0.0,66.0,110.0,578730.0,24434.0,0.0,0.0,4096.0,123101184.0,4096.0,133951488.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9343.0,1.0,10825.0,0.0,0.0,4778070016.0,579010560.0,5479849984.0,89110659072.0,0.0,0.0
1556263271.847,0.752,1.754,97.431,0.0,0.0,0.063,66.0,110.0,66.0,110.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4778024960.0,579010560.0,5479804928.0,89110749184.0,0.0,0.0
1556263272.846,0.566,2.264,97.170,0.0,0.0,0.0,534.0,1382.0,534.0,1382.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4778127360.0,579010560.0,5479813120.0,89110638592.0,0.0,0.0
1556263273.847,0.876,2.251,96.811,0.063,0.0,0.0,66.0,102.0,66.0,102.0,0.0,24576.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4777701376.0,579010560.0,5479813120.0,89111064576.0,0.0,0.0
1556263274.847,0.503,2.388,97.046,0.0,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4777631744.0,579010560.0,5479813120.0,89111134208.0,0.0,0.0
1556263275.846,0.942,1.508,97.550,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4777119744.0,579010560.0,5479817216.0,89111642112.0,0.0,0.0
1556263276.847,0.377,1.318,98.242,0.0,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,45056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4776386560.0,579010560.0,5479817216.0,89112375296.0,0.0,0.0
1556263277.847,51.744,5.517,41.978,0.127,0.0,0.634,132.0,204.0,12790661.0,15509713.0,0.0,1142784.0,0.0,9777152.0,0.0,12926976.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1791.0,0.0,2224.0,0.0,0.0,4786479104.0,579010560.0,5485666304.0,89096433664.0,0.0,0.0
