/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","26 Apr 2019 01:51:31 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556270229.607,65.427,7.761,24.888,0.385,0.0,1.539,66.0,212.0,21004047.0,26607138.0,0.0,0.0,0.0,24670208.0,0.0,31535104.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4415.0,0.0,5335.0,0.0,0.0,5547966464.0,653017088.0,29575880704.0,64170725376.0,0.0,0.0
1556270230.608,67.334,6.004,25.048,0.387,0.0,1.227,66.0,110.0,20284095.0,25667424.0,0.0,0.0,0.0,24547328.0,0.0,30797824.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4404.0,0.0,5195.0,0.0,0.0,5546242048.0,653017088.0,29592330240.0,64156000256.0,0.0,0.0
1556270231.607,68.188,7.648,22.686,0.386,0.0,1.093,66.0,110.0,21132256.0,26863194.0,0.0,0.0,0.0,25714688.0,0.0,32239616.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4672.0,0.0,5507.0,0.0,0.0,5544685568.0,653017088.0,29612208128.0,64137678848.0,0.0,0.0
1556270232.608,65.918,7.766,24.454,0.257,0.0,1.605,66.0,110.0,20912819.0,26473219.0,0.0,0.0,0.0,24817664.0,0.0,31342592.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4434.0,0.0,5321.0,0.0,0.0,5545955328.0,653017088.0,29630066688.0,64118550528.0,0.0,0.0
1556270233.608,67.008,7.816,23.511,0.384,0.0,1.281,66.0,110.0,20545642.0,26067458.0,0.0,24576.0,0.0,24461312.0,0.0,31186944.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4355.0,0.0,5234.0,0.0,0.0,5546250240.0,653017088.0,29648465920.0,64099856384.0,0.0,0.0
1556270234.608,67.226,5.484,25.419,0.387,0.0,1.484,66.0,110.0,20951145.0,26608781.0,0.0,4657152.0,0.0,25243648.0,0.0,31477760.0,0.0,0.0,0.0,60.0,0.0,36.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4585.0,0.0,5388.0,0.0,0.0,5548453888.0,653017088.0,29665951744.0,64080166912.0,0.0,0.0
1556270235.609,67.825,7.529,23.102,0.257,0.0,1.287,66.0,110.0,21283154.0,26937102.0,0.0,0.0,0.0,25485312.0,0.0,32509952.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4546.0,0.0,5486.0,0.0,0.0,5546446848.0,653017088.0,29685972992.0,64062152704.0,0.0,0.0
1556270236.608,67.410,7.279,24.066,0.328,0.0,0.918,66.0,110.0,20509815.0,26016998.0,0.0,0.0,0.0,24678400.0,0.0,31182848.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4430.0,0.0,5310.0,0.0,0.0,5549535232.0,653017088.0,29702856704.0,64042180608.0,0.0,0.0
1556270237.608,70.860,7.125,20.218,0.513,0.0,1.284,66.0,110.0,20390013.0,25991117.0,0.0,0.0,0.0,56373248.0,0.0,67272704.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4746.0,0.0,5801.0,0.0,0.0,5551529984.0,653017088.0,29779668992.0,63963373568.0,0.0,0.0
1556270238.607,78.033,7.535,12.197,1.086,0.0,1.149,66.0,118.0,19814695.0,25322500.0,0.0,49152.0,0.0,146329600.0,0.0,147070976.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6112.0,0.0,7349.0,0.0,0.0,5557555200.0,653017088.0,30028013568.0,63709003776.0,0.0,0.0
1556270239.608,77.503,8.492,12.484,0.697,0.0,0.824,66.0,118.0,19484926.0,24689972.0,0.0,0.0,0.0,141148160.0,0.0,131944448.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6445.0,0.0,6232.0,0.0,0.0,5552074752.0,653017088.0,29794738176.0,63947759616.0,0.0,0.0
1556270240.608,75.111,10.948,11.903,0.827,0.0,1.209,66.0,110.0,21313056.0,27554090.0,0.0,0.0,0.0,146694144.0,0.0,140009472.0,0.0,0.0,0.0,0.0,0.0,764.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6285.0,0.0,7118.0,0.0,0.0,5553115136.0,653017088.0,29810405376.0,63931052032.0,0.0,0.0
1556270241.609,76.010,8.659,13.342,0.641,0.0,1.347,66.0,110.0,19733898.0,24954974.0,0.0,0.0,0.0,90116096.0,0.0,124551168.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6137.0,0.0,7389.0,0.0,0.0,5560016896.0,653017088.0,29783842816.0,63950712832.0,0.0,0.0
1556270242.608,75.842,6.230,16.529,0.509,0.0,0.890,66.0,110.0,21550836.0,27179109.0,0.0,0.0,0.0,34430976.0,0.0,38596608.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6188.0,0.0,6639.0,0.0,0.0,5561675776.0,653017088.0,29806526464.0,63926370304.0,0.0,0.0
1556270243.607,69.656,7.992,20.468,0.455,0.0,1.429,66.0,118.0,20939414.0,26369872.0,0.0,24576.0,0.0,25976832.0,0.0,40316928.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4635.0,0.0,6888.0,0.0,0.0,5568008192.0,653017088.0,29827080192.0,63899484160.0,0.0,0.0
1556270244.608,67.503,7.786,22.844,0.579,0.0,1.287,66.0,110.0,20416519.0,25955874.0,0.0,34050048.0,0.0,24326144.0,0.0,32686080.0,0.0,0.0,0.0,2764.0,0.0,100.0,0.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,4372.0,0.0,5557.0,0.0,0.0,5569740800.0,653017088.0,29845622784.0,63879208960.0,0.0,0.0
1556270245.607,67.288,7.841,23.201,0.321,0.0,1.350,66.0,118.0,20926171.0,26436684.0,0.0,0.0,0.0,25178112.0,0.0,31154176.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4560.0,0.0,5330.0,0.0,0.0,5569130496.0,653017088.0,29863739392.0,63861702656.0,0.0,0.0
1556270246.607,67.995,5.720,24.550,0.386,0.0,1.350,66.0,212.0,21123055.0,26794907.0,0.0,0.0,0.0,25296896.0,0.0,32894976.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4477.0,0.0,5548.0,0.0,0.0,5570670592.0,653017088.0,29881511936.0,63842390016.0,0.0,0.0
1556270247.607,66.107,8.005,24.080,0.323,0.0,1.485,66.0,118.0,20690822.0,26341209.0,0.0,0.0,0.0,24268800.0,0.0,30576640.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4334.0,0.0,5121.0,0.0,0.0,5567721472.0,653025280.0,29900873728.0,63825969152.0,0.0,0.0
1556270248.608,67.686,7.584,22.817,0.446,0.0,1.466,66.0,110.0,20739102.0,26282032.0,0.0,94208.0,0.0,25198592.0,0.0,30879744.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4524.0,0.0,5179.0,0.0,0.0,5566443520.0,653025280.0,29918912512.0,63809208320.0,0.0,0.0
1556270249.609,65.372,8.479,24.207,0.324,0.0,1.618,66.0,110.0,21317287.0,26920745.0,0.0,0.0,0.0,25649152.0,0.0,31596544.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4558.0,0.0,5357.0,0.0,0.0,5568466944.0,653029376.0,29934936064.0,63791157248.0,0.0,0.0
1556270250.608,66.342,6.420,25.811,0.389,0.0,1.038,66.0,110.0,20634656.0,26258560.0,0.0,0.0,0.0,23252992.0,0.0,30625792.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4171.0,0.0,5214.0,0.0,0.0,5568045056.0,653029376.0,29954641920.0,63771873280.0,0.0,0.0
1556270251.608,68.407,6.834,23.211,0.322,0.0,1.225,66.0,110.0,20398856.0,25727945.0,0.0,0.0,0.0,25092096.0,0.0,31350784.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4547.0,0.0,5269.0,0.0,0.0,5567062016.0,653033472.0,29973135360.0,63754358784.0,0.0,0.0
1556270252.607,67.381,7.602,23.522,0.390,0.0,1.105,66.0,176.0,21611729.0,27453047.0,0.0,0.0,0.0,26324992.0,0.0,33382400.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4704.0,0.0,5714.0,0.0,0.0,5568086016.0,653033472.0,29993234432.0,63733235712.0,0.0,0.0
1556270253.608,67.206,7.115,24.127,0.388,0.0,1.164,66.0,110.0,20433301.0,25935076.0,0.0,24576.0,0.0,23908352.0,0.0,30625792.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4248.0,0.0,5161.0,0.0,0.0,5568528384.0,653033472.0,30007828480.0,63718199296.0,0.0,0.0
1556270254.609,69.383,6.429,22.597,0.318,0.0,1.273,66.0,110.0,19786951.0,25119583.0,0.0,0.0,0.0,26877952.0,0.0,33341440.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4454.0,0.0,5289.0,0.0,0.0,5570912256.0,653033472.0,30016040960.0,63707602944.0,0.0,0.0
1556270255.609,72.792,7.672,17.602,0.645,0.0,1.289,66.0,110.0,21209864.0,26908725.0,0.0,0.0,0.0,82280448.0,0.0,76533760.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5721.0,0.0,6363.0,0.0,0.0,5571399680.0,653033472.0,30122151936.0,63601004544.0,0.0,0.0
1556270256.608,76.761,9.155,12.420,0.704,0.0,0.960,66.0,110.0,20458700.0,26201705.0,0.0,0.0,0.0,121450496.0,0.0,134983680.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5388.0,0.0,6790.0,0.0,0.0,5577408512.0,653033472.0,30336708608.0,63380439040.0,0.0,0.0
1556270257.608,78.258,7.419,12.581,0.774,0.0,0.968,66.0,212.0,20305673.0,25941144.0,0.0,0.0,0.0,136069120.0,0.0,139030528.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6070.0,0.0,7122.0,0.0,0.0,5570015232.0,653033472.0,30108151808.0,63616389120.0,0.0,0.0
1556270258.607,76.368,9.466,12.234,0.966,0.0,0.966,66.0,212.0,20366423.0,26076849.0,0.0,24576.0,0.0,141819904.0,0.0,147005440.0,0.0,0.0,0.0,0.0,0.0,932.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5805.0,0.0,7203.0,0.0,0.0,5572419584.0,653033472.0,30151438336.0,63570698240.0,0.0,0.0
1556270259.608,77.101,7.184,13.727,0.770,0.0,1.219,66.0,110.0,19702333.0,25021475.0,0.0,28880896.0,0.0,103424000.0,0.0,123310080.0,0.0,0.0,0.0,2748.0,0.0,456.0,0.0,332.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,6367.0,0.0,7278.0,0.0,0.0,5577359360.0,653033472.0,30097702912.0,63619493888.0,0.0,0.0
1556270260.608,75.337,7.258,15.864,0.450,0.0,1.092,66.0,110.0,21596420.0,27219517.0,0.0,0.0,0.0,34582528.0,0.0,41242624.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6165.0,0.0,7045.0,0.0,0.0,5578174464.0,653033472.0,30120214528.0,63596167168.0,0.0,0.0
1556270261.608,70.622,7.505,20.205,0.449,0.0,1.219,66.0,110.0,20753144.0,26077122.0,0.0,0.0,0.0,29585408.0,0.0,38838272.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5301.0,0.0,6685.0,0.0,0.0,5580042240.0,653033472.0,30140874752.0,63573639168.0,0.0,0.0
1556270262.608,67.246,7.979,23.230,0.322,0.0,1.223,66.0,110.0,20998066.0,26688813.0,0.0,0.0,0.0,24956928.0,0.0,33734656.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4566.0,0.0,5761.0,0.0,0.0,5580140544.0,653033472.0,30160502784.0,63553912832.0,0.0,0.0
1556270263.608,66.128,5.753,26.180,0.388,0.0,1.551,66.0,110.0,20613411.0,26146355.0,0.0,98304.0,0.0,24555520.0,0.0,30920704.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4336.0,0.0,5211.0,0.0,0.0,5582802944.0,653033472.0,30177656832.0,63534096384.0,0.0,0.0
1556270264.608,66.971,6.527,24.413,0.392,0.0,1.697,66.0,110.0,20015347.0,25306412.0,0.0,0.0,0.0,24051712.0,0.0,31502336.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4273.0,0.0,5359.0,0.0,0.0,5579591680.0,653033472.0,30196383744.0,63518580736.0,0.0,0.0
1556270265.608,68.111,7.956,21.863,0.388,0.0,1.682,66.0,110.0,21817017.0,27681907.0,0.0,0.0,0.0,26034176.0,0.0,32985088.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4727.0,0.0,5686.0,0.0,0.0,5580546048.0,653033472.0,30215327744.0,63498682368.0,0.0,0.0
1556270266.608,67.209,7.612,23.422,0.390,0.0,1.366,66.0,110.0,20646509.0,26233933.0,0.0,0.0,0.0,24760320.0,0.0,31559680.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4430.0,0.0,5329.0,0.0,0.0,5576261632.0,653033472.0,30234144768.0,63484149760.0,0.0,0.0
1556270267.609,65.471,6.406,26.586,0.320,0.0,1.217,66.0,110.0,19489945.0,24641470.0,0.0,0.0,0.0,22777856.0,0.0,28741632.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4073.0,0.0,4874.0,0.0,0.0,5576179712.0,653033472.0,30250967040.0,63467409408.0,0.0,0.0
1556270268.608,70.699,5.757,21.992,0.453,0.0,1.100,66.0,110.0,22152213.0,28143701.0,0.0,24576.0,0.0,27062272.0,0.0,34263040.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4814.0,0.0,5772.0,0.0,0.0,5576744960.0,653041664.0,30269661184.0,63448141824.0,0.0,0.0
1556270269.609,67.573,8.154,22.819,0.253,0.0,1.201,66.0,110.0,20816315.0,26409660.0,0.0,0.0,0.0,24498176.0,0.0,31637504.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4370.0,0.0,5348.0,0.0,0.0,5575630848.0,653049856.0,30288584704.0,63430324224.0,0.0,0.0
1556270270.608,65.913,7.037,25.242,0.452,0.0,1.356,66.0,110.0,19926152.0,25335507.0,0.0,0.0,0.0,23216128.0,0.0,29544448.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197.0,0.0,5009.0,0.0,0.0,5577089024.0,653049856.0,30305775616.0,63411675136.0,0.0,0.0
1556270271.607,67.910,6.624,23.601,0.257,0.0,1.608,66.0,212.0,21600718.0,27349171.0,0.0,0.0,0.0,26517504.0,0.0,32784384.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4695.0,0.0,5543.0,0.0,0.0,5576208384.0,653049856.0,30324740096.0,63393591296.0,0.0,0.0
1556270272.609,67.732,6.581,23.706,0.447,0.0,1.534,66.0,110.0,21067056.0,26695235.0,0.0,0.0,0.0,25227264.0,0.0,31334400.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4523.0,0.0,5322.0,0.0,0.0,5577789440.0,653049856.0,30343266304.0,63373484032.0,0.0,0.0
1556270273.608,70.032,7.573,20.647,0.583,0.0,1.165,66.0,212.0,19791987.0,25175950.0,0.0,24576.0,0.0,67825664.0,0.0,70078464.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4653.0,0.0,5454.0,0.0,0.0,5579218944.0,653049856.0,30434168832.0,63281152000.0,0.0,0.0
1556270274.607,77.537,9.509,11.359,0.766,0.0,0.830,66.0,118.0,20051623.0,25755973.0,0.0,29044736.0,0.0,140066816.0,0.0,137777152.0,0.0,0.0,0.0,2732.0,0.0,400.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,6077.0,0.0,6946.0,0.0,0.0,5587304448.0,653053952.0,30665252864.0,63041978368.0,0.0,0.0
1556270275.608,77.428,8.682,11.961,1.029,0.0,0.900,66.0,110.0,19525902.0,24932737.0,0.0,0.0,0.0,139427840.0,0.0,142942208.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6432.0,0.0,7348.0,0.0,0.0,5584261120.0,653053952.0,30419431424.0,63290843136.0,0.0,0.0
1556270276.608,78.439,7.614,12.028,0.960,0.0,0.960,0.0,118.0,21096294.0,26992280.0,0.0,0.0,0.0,142323712.0,0.0,147566592.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6196.0,0.0,7167.0,0.0,0.0,5586862080.0,653053952.0,30438445056.0,63269228544.0,0.0,0.0
1556270277.608,76.542,8.676,13.239,0.771,0.0,0.771,66.0,110.0,20084753.0,25616884.0,0.0,0.0,0.0,103088128.0,0.0,115142656.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,488.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6289.0,0.0,6791.0,0.0,0.0,5590016000.0,653053952.0,30437462016.0,63267057664.0,0.0,0.0
1556270278.608,74.055,6.919,17.617,0.577,0.0,0.833,66.0,110.0,20677073.0,26000461.0,0.0,98304.0,0.0,32002048.0,0.0,47763456.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5730.0,0.0,6767.0,0.0,0.0,5591060480.0,653053952.0,30443802624.0,63259672576.0,0.0,0.0
1556270279.608,72.201,6.950,18.855,0.515,0.0,1.480,66.0,110.0,21708706.0,27274525.0,0.0,0.0,0.0,28225536.0,0.0,39907328.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5077.0,0.0,6816.0,0.0,0.0,5593522176.0,653053952.0,30464344064.0,63236669440.0,0.0,0.0
1556270280.608,68.742,6.809,22.763,0.324,0.0,1.362,66.0,118.0,20681051.0,26183051.0,0.0,0.0,0.0,25374720.0,0.0,34390016.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4547.0,0.0,5867.0,0.0,0.0,5594103808.0,653053952.0,30484905984.0,63215525888.0,0.0,0.0
1556270281.608,68.629,6.792,23.027,0.517,0.0,1.035,132.0,212.0,20183937.0,25536672.0,0.0,0.0,0.0,25063424.0,0.0,33460224.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4458.0,0.0,5672.0,0.0,0.0,5596176384.0,653053952.0,30502428672.0,63195930624.0,0.0,0.0
1556270282.607,68.943,6.500,22.718,0.394,0.0,1.445,0.0,110.0,21515197.0,27199875.0,0.0,0.0,0.0,25653248.0,0.0,32415744.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4635.0,0.0,5528.0,0.0,0.0,5596127232.0,653053952.0,30522847232.0,63175561216.0,0.0,0.0
1556270283.608,67.274,6.441,24.528,0.325,0.0,1.431,66.0,110.0,21001538.0,26750232.0,0.0,24576.0,0.0,25063424.0,0.0,31674368.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4531.0,0.0,5416.0,0.0,0.0,5596168192.0,653053952.0,30541705216.0,63156662272.0,0.0,0.0
1556270284.607,68.983,5.405,24.067,0.450,0.0,1.094,66.0,110.0,19684567.0,24942578.0,0.0,0.0,0.0,23486464.0,0.0,29937664.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199.0,0.0,5050.0,0.0,0.0,5589970944.0,653053952.0,30557769728.0,63146795008.0,0.0,0.0
1556270285.608,69.014,7.042,22.407,0.448,0.0,1.088,66.0,118.0,21782440.0,27645435.0,0.0,0.0,0.0,26652672.0,0.0,33939456.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4725.0,0.0,5747.0,0.0,0.0,5591515136.0,653053952.0,30576173056.0,63126847488.0,0.0,0.0
1556270286.608,66.838,7.505,23.733,0.513,0.0,1.411,66.0,110.0,20994603.0,26622839.0,0.0,0.0,0.0,24768512.0,0.0,31600640.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,5420.0,0.0,0.0,5592412160.0,653053952.0,30594138112.0,63107985408.0,0.0,0.0
1556270287.607,67.245,7.579,23.507,0.450,0.0,1.220,66.0,110.0,20155099.0,25578172.0,0.0,0.0,0.0,23830528.0,0.0,30089216.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4279.0,0.0,5107.0,0.0,0.0,5592055808.0,653053952.0,30613372928.0,63089106944.0,0.0,0.0
1556270288.608,68.220,5.890,24.466,0.324,0.0,1.100,66.0,110.0,21482052.0,27212043.0,0.0,24576.0,0.0,26275840.0,0.0,33120256.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4656.0,0.0,5593.0,0.0,0.0,5596676096.0,653053952.0,30631899136.0,63065960448.0,0.0,0.0
1556270289.607,66.495,7.781,24.051,0.257,0.0,1.415,66.0,110.0,20598495.0,26138164.0,0.0,28934144.0,0.0,24584192.0,0.0,31174656.0,0.0,0.0,0.0,2796.0,0.0,60.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,4419.0,0.0,5262.0,0.0,0.0,5589323776.0,653053952.0,30650429440.0,63054782464.0,0.0,0.0
1556270290.607,67.542,7.170,23.752,0.384,0.0,1.152,66.0,110.0,20163895.0,25602106.0,0.0,0.0,0.0,23945216.0,0.0,30515200.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4360.0,0.0,5220.0,0.0,0.0,5589987328.0,653062144.0,30666960896.0,63037579264.0,0.0,0.0
1556270291.608,72.356,7.722,17.910,0.714,0.0,1.298,66.0,110.0,20595807.0,26254087.0,0.0,0.0,0.0,77557760.0,0.0,85372928.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5294.0,0.0,6464.0,0.0,0.0,5593812992.0,653066240.0,30780936192.0,62919774208.0,0.0,0.0
1556270292.609,79.515,6.701,11.742,0.893,0.0,1.149,66.0,118.0,18553840.0,23631678.0,0.0,0.0,0.0,145076224.0,0.0,147070976.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,588.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6258.0,0.0,7159.0,0.0,0.0,5600825344.0,653070336.0,31025565696.0,62668128256.0,0.0,0.0
