/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","28 Apr 2019 23:25:41 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556519653.577,60.397,6.270,30.966,0.256,0.0,2.111,66.0,110.0,20534340.0,25514632.0,0.0,0.0,0.0,23646208.0,0.0,29691904.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4211.0,0.0,4947.0,0.0,0.0,5527900160.0,845770752.0,12608880640.0,80965038080.0,0.0,0.0
1556519654.577,59.883,7.802,30.559,0.260,0.0,1.495,66.0,110.0,19784356.0,24336334.0,0.0,0.0,0.0,22642688.0,0.0,28176384.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937.0,0.0,4675.0,0.0,0.0,5528510464.0,845770752.0,12624404480.0,80948903936.0,0.0,0.0
1556519655.577,61.255,8.279,28.784,0.323,0.0,1.358,66.0,110.0,20739991.0,25718138.0,0.0,0.0,0.0,24154112.0,0.0,30130176.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4324.0,0.0,5105.0,0.0,0.0,5526106112.0,845770752.0,12643057664.0,80932655104.0,0.0,0.0
1556519656.577,59.725,7.924,30.583,0.262,0.0,1.506,66.0,110.0,20393258.0,25215196.0,0.0,0.0,0.0,23064576.0,0.0,28958720.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.0,0.0,4782.0,0.0,0.0,5528637440.0,845774848.0,12658937856.0,80914239488.0,0.0,0.0
1556519657.577,60.154,7.648,30.077,0.321,0.0,1.799,66.0,110.0,20628902.0,25497501.0,0.0,24576.0,0.0,23453696.0,0.0,29302784.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4192.0,0.0,4927.0,0.0,0.0,5527773184.0,845778944.0,12676919296.0,80897118208.0,0.0,0.0
1556519658.578,60.358,7.481,30.371,0.256,0.0,1.535,66.0,110.0,20147812.0,24923092.0,0.0,0.0,0.0,23216128.0,0.0,29081600.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4135.0,0.0,4856.0,0.0,0.0,5528707072.0,845778944.0,12693446656.0,80879656960.0,0.0,0.0
1556519659.577,60.091,7.956,30.013,0.259,0.0,1.682,66.0,110.0,20328904.0,25176319.0,0.0,0.0,0.0,23379968.0,0.0,29057024.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4092.0,0.0,4823.0,0.0,0.0,5527478272.0,845778944.0,12709376000.0,80864956416.0,0.0,0.0
1556519660.577,58.903,8.065,30.839,0.323,0.0,1.871,66.0,110.0,20451254.0,25307656.0,0.0,0.0,0.0,23171072.0,0.0,29069312.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4132.0,0.0,4904.0,0.0,0.0,5527408640.0,845778944.0,12728295424.0,80846106624.0,0.0,0.0
1556519661.577,60.129,8.296,29.839,0.257,0.0,1.479,66.0,110.0,20405858.0,25273833.0,0.0,0.0,0.0,23543808.0,0.0,29085696.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,80.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4202.0,0.0,4852.0,0.0,0.0,5528891392.0,845778944.0,12744626176.0,80828293120.0,0.0,0.0
1556519662.579,72.663,7.350,17.924,0.838,0.0,1.225,66.0,110.0,19194138.0,23872295.0,0.0,33550336.0,0.0,123994112.0,0.0,126246912.0,0.0,0.0,0.0,4184.0,0.0,824.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,5667.0,0.0,6596.0,0.0,0.0,5528420352.0,845778944.0,12946616320.0,80626774016.0,0.0,0.0
1556519663.577,69.073,8.307,20.703,0.575,0.0,1.342,66.0,110.0,20684740.0,25591846.0,0.0,0.0,0.0,71262208.0,0.0,82735104.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.0,0.0,6373.0,0.0,0.0,5531758592.0,845778944.0,12776910848.0,80793141248.0,0.0,0.0
1556519664.577,59.245,8.701,30.006,0.320,0.0,1.727,66.0,110.0,20384935.0,25175848.0,0.0,0.0,0.0,23240704.0,0.0,29184000.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4057.0,0.0,4881.0,0.0,0.0,5532475392.0,845778944.0,12793208832.0,80776126464.0,0.0,0.0
1556519665.577,60.540,7.712,29.756,0.257,0.0,1.735,66.0,110.0,20441126.0,25271273.0,0.0,0.0,0.0,23404544.0,0.0,28991488.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.0,0.0,4824.0,0.0,0.0,5529915392.0,845778944.0,12812259328.0,80759635968.0,0.0,0.0
1556519666.578,61.548,7.487,29.061,0.254,0.0,1.650,66.0,110.0,20449736.0,25283377.0,0.0,0.0,0.0,23355392.0,0.0,29392896.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4177.0,0.0,4958.0,0.0,0.0,5530468352.0,845778944.0,12828876800.0,80742465536.0,0.0,0.0
1556519667.580,60.0,8.129,30.0,0.258,0.0,1.613,66.0,118.0,20203026.0,25038980.0,0.0,77824.0,0.0,23379968.0,0.0,29229056.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4154.0,0.0,4888.0,0.0,0.0,5530902528.0,845778944.0,12846166016.0,80724742144.0,0.0,0.0
1556519668.577,60.406,7.853,29.581,0.327,0.0,1.832,66.0,110.0,20366485.0,25184670.0,0.0,0.0,0.0,23400448.0,0.0,29224960.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4086.0,0.0,4868.0,0.0,0.0,5529657344.0,845778944.0,12862443520.0,80709709824.0,0.0,0.0
1556519669.577,59.753,7.802,30.624,0.325,0.0,1.495,66.0,110.0,20393964.0,25202486.0,0.0,0.0,0.0,23298048.0,0.0,29437952.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4123.0,0.0,4934.0,0.0,0.0,5528305664.0,845778944.0,12881129472.0,80692375552.0,0.0,0.0
1556519670.577,61.046,7.778,29.216,0.327,0.0,1.634,66.0,110.0,20529374.0,25408749.0,0.0,0.0,0.0,23760896.0,0.0,29310976.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0,0.0,4964.0,0.0,0.0,5525782528.0,845778944.0,12898709504.0,80677318656.0,0.0,0.0
1556519671.579,60.285,7.374,30.466,0.259,0.0,1.617,66.0,118.0,20175076.0,24954130.0,0.0,0.0,0.0,23138304.0,0.0,29085696.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4130.0,0.0,4805.0,0.0,0.0,5536251904.0,845778944.0,12916281344.0,80649277440.0,0.0,0.0
1556519672.578,61.115,8.072,29.084,0.320,0.0,1.409,66.0,110.0,20385800.0,25231173.0,0.0,24576.0,0.0,23805952.0,0.0,29188096.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4219.0,0.0,4899.0,0.0,0.0,5535006720.0,845778944.0,12932947968.0,80633856000.0,0.0,0.0
1556519673.578,60.491,7.941,29.955,0.258,0.0,1.356,66.0,110.0,20290170.0,25111924.0,0.0,0.0,0.0,22982656.0,0.0,28946432.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029.0,0.0,4822.0,0.0,0.0,5535252480.0,845778944.0,12950581248.0,80615976960.0,0.0,0.0
1556519674.577,65.522,8.651,23.919,0.509,0.0,1.399,66.0,110.0,19919142.0,24694345.0,0.0,0.0,0.0,62885888.0,0.0,68681728.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4767.0,0.0,5537.0,0.0,0.0,5535858688.0,845778944.0,13032468480.0,80533483520.0,0.0,0.0
1556519675.577,64.434,6.892,26.658,0.455,0.0,1.560,66.0,110.0,20661402.0,25528570.0,0.0,0.0,0.0,57450496.0,0.0,64909312.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4932.0,0.0,6005.0,0.0,0.0,5535981568.0,845778944.0,12977246208.0,80588582912.0,0.0,0.0
1556519676.578,60.875,7.336,29.858,0.257,0.0,1.673,66.0,110.0,20214767.0,25043717.0,0.0,0.0,0.0,23040000.0,0.0,28971008.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4114.0,0.0,4888.0,0.0,0.0,5537804288.0,845778944.0,12993146880.0,80570859520.0,0.0,0.0
1556519677.577,60.026,7.905,29.820,0.450,0.0,1.799,66.0,110.0,20350142.0,25172899.0,0.0,24576.0,0.0,23216128.0,0.0,29364224.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4124.0,0.0,4954.0,0.0,0.0,5536825344.0,845778944.0,13009375232.0,80555610112.0,0.0,0.0
1556519678.577,60.299,7.602,30.019,0.325,0.0,1.754,66.0,110.0,20276304.0,25104508.0,0.0,0.0,0.0,23412736.0,0.0,29241344.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.0,0.0,4890.0,0.0,0.0,5537931264.0,845778944.0,13026979840.0,80536899584.0,0.0,0.0
1556519679.579,60.401,6.783,31.137,0.258,0.0,1.421,66.0,110.0,20486496.0,25368018.0,0.0,0.0,0.0,23134208.0,0.0,29704192.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4118.0,0.0,5019.0,0.0,0.0,5535715328.0,845778944.0,13044633600.0,80521461760.0,0.0,0.0
1556519680.577,60.562,7.339,29.866,0.319,0.0,1.914,66.0,110.0,20362491.0,25170176.0,0.0,0.0,0.0,22896640.0,0.0,29138944.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983.0,0.0,4824.0,0.0,0.0,5535604736.0,845778944.0,13062254592.0,80503951360.0,0.0,0.0
1556519681.578,60.402,7.518,30.201,0.259,0.0,1.620,66.0,110.0,20357224.0,25199234.0,0.0,0.0,0.0,22818816.0,0.0,28594176.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.0,0.0,4740.0,0.0,0.0,5535580160.0,845778944.0,13080178688.0,80486051840.0,0.0,0.0
1556519682.578,63.212,7.060,28.044,0.389,0.0,1.295,66.0,110.0,20276740.0,25058807.0,0.0,33583104.0,0.0,29786112.0,0.0,35311616.0,0.0,0.0,0.0,4468.0,0.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,4142.0,0.0,4832.0,0.0,0.0,5538480128.0,845778944.0,13096562688.0,80466767872.0,0.0,0.0
1556519683.581,72.610,9.432,16.085,0.775,0.0,1.098,66.0,110.0,19853940.0,24721807.0,0.0,0.0,0.0,139726848.0,0.0,142061568.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5639.0,0.0,6982.0,0.0,0.0,5536227328.0,845787136.0,13340225536.0,80225349632.0,0.0,0.0
1556519684.577,64.968,8.408,24.713,0.446,0.0,1.465,66.0,110.0,20186817.0,24930525.0,0.0,0.0,0.0,54312960.0,0.0,67141632.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059.0,0.0,6021.0,0.0,0.0,5538336768.0,845787136.0,13132206080.0,80431259648.0,0.0,0.0
1556519685.577,60.724,7.558,29.845,0.323,0.0,1.550,66.0,176.0,20254210.0,25065805.0,0.0,0.0,0.0,21843968.0,0.0,28995584.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836.0,0.0,4953.0,0.0,0.0,5538365440.0,845787136.0,13146599424.0,80416837632.0,0.0,0.0
1556519686.577,60.900,8.238,28.897,0.253,0.0,1.711,66.0,110.0,20443819.0,25335646.0,0.0,0.0,0.0,23965696.0,0.0,29884416.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4254.0,0.0,4968.0,0.0,0.0,5535756288.0,845791232.0,13164204032.0,80401838080.0,0.0,0.0
1556519687.577,59.317,7.608,30.496,0.322,0.0,2.257,66.0,118.0,20435567.0,25271925.0,0.0,77824.0,0.0,23171072.0,0.0,29188096.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4085.0,0.0,4849.0,0.0,0.0,5535731712.0,845791232.0,13182025728.0,80384040960.0,0.0,0.0
1556519688.577,58.986,7.381,31.643,0.321,0.0,1.669,66.0,110.0,20467207.0,25266508.0,0.0,0.0,0.0,23220224.0,0.0,29106176.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4060.0,0.0,4911.0,0.0,0.0,5535776768.0,845791232.0,13198573568.0,80367448064.0,0.0,0.0
1556519689.577,61.269,7.189,29.663,0.194,0.0,1.684,66.0,110.0,20331307.0,25181852.0,0.0,0.0,0.0,23117824.0,0.0,29609984.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087.0,0.0,4919.0,0.0,0.0,5535232000.0,845791232.0,13215694848.0,80350871552.0,0.0,0.0
1556519690.578,59.987,7.875,29.898,0.320,0.0,1.921,168.0,176.0,20583889.0,25462932.0,0.0,0.0,0.0,23269376.0,0.0,29507584.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4159.0,0.0,5001.0,0.0,0.0,5535502336.0,845791232.0,13232443392.0,80333852672.0,0.0,0.0
1556519691.577,59.247,8.306,30.565,0.324,0.0,1.557,66.0,110.0,20206993.0,25019670.0,0.0,0.0,0.0,23261184.0,0.0,29368320.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4078.0,0.0,4917.0,0.0,0.0,5535227904.0,845791232.0,13250158592.0,80316411904.0,0.0,0.0
1556519692.577,60.506,7.523,30.350,0.324,0.0,1.297,66.0,212.0,20701604.0,25587441.0,0.0,24576.0,0.0,23277568.0,0.0,29356032.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4168.0,0.0,4962.0,0.0,0.0,5534945280.0,845791232.0,13266833408.0,80300019712.0,0.0,0.0
1556519693.577,61.489,6.811,30.045,0.255,0.0,1.400,66.0,212.0,20256641.0,25059032.0,0.0,0.0,0.0,22835200.0,0.0,29294592.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4068.0,0.0,4873.0,0.0,0.0,5534629888.0,845791232.0,13285576704.0,80281591808.0,0.0,0.0
1556519694.577,59.624,8.425,29.812,0.454,0.0,1.685,66.0,110.0,20166183.0,24996122.0,0.0,0.0,0.0,23212032.0,0.0,29229056.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061.0,0.0,4922.0,0.0,0.0,5534642176.0,845791232.0,13303439360.0,80263716864.0,0.0,0.0
1556519695.578,60.856,8.046,29.566,0.192,0.0,1.341,66.0,110.0,20563100.0,25425470.0,0.0,0.0,0.0,23158784.0,0.0,29478912.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.0,0.0,4942.0,0.0,0.0,5534060544.0,845791232.0,13320060928.0,80247676928.0,0.0,0.0
1556519696.577,60.078,8.127,29.844,0.390,0.0,1.560,66.0,110.0,20195968.0,25002124.0,0.0,0.0,0.0,23097344.0,0.0,28889088.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.0,0.0,4855.0,0.0,0.0,5528731648.0,845791232.0,13336494080.0,80236572672.0,0.0,0.0
1556519697.577,60.026,7.479,30.432,0.322,0.0,1.741,66.0,110.0,20518867.0,25379850.0,0.0,24576.0,0.0,23248896.0,0.0,29892608.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4133.0,0.0,4981.0,0.0,0.0,5525684224.0,845791232.0,13353922560.0,80222191616.0,0.0,0.0
1556519698.578,61.243,6.855,29.853,0.320,0.0,1.730,66.0,110.0,20140012.0,24941042.0,0.0,0.0,0.0,23158784.0,0.0,29097984.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4064.0,0.0,4865.0,0.0,0.0,5524963328.0,845791232.0,13370892288.0,80205942784.0,0.0,0.0
1556519699.577,59.884,8.269,29.716,0.258,0.0,1.873,66.0,110.0,20391341.0,25231239.0,0.0,0.0,0.0,23252992.0,0.0,29528064.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4114.0,0.0,4959.0,0.0,0.0,5525749760.0,845791232.0,13387964416.0,80188084224.0,0.0,0.0
1556519700.581,61.129,7.852,28.942,0.324,0.0,1.752,66.0,110.0,20380649.0,25228843.0,0.0,0.0,0.0,22913024.0,0.0,29507584.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071.0,0.0,4989.0,0.0,0.0,5526003712.0,845791232.0,13405044736.0,80170749952.0,0.0,0.0
1556519701.577,61.548,7.806,28.983,0.320,0.0,1.344,66.0,110.0,20299513.0,25155887.0,0.0,0.0,0.0,23023616.0,0.0,29347840.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.0,0.0,4908.0,0.0,0.0,5525000192.0,845791232.0,13422772224.0,80154025984.0,0.0,0.0
1556519702.577,60.167,6.113,31.596,0.322,0.0,1.802,66.0,110.0,20385989.0,25154462.0,0.0,33624064.0,0.0,23003136.0,0.0,29233152.0,0.0,0.0,0.0,6152.0,0.0,48.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,4095.0,0.0,4876.0,0.0,0.0,5528641536.0,845791232.0,13440507904.0,80132648960.0,0.0,0.0
1556519703.579,63.148,8.031,26.943,0.453,0.0,1.425,66.0,110.0,19948860.0,24756735.0,0.0,0.0,0.0,42893312.0,0.0,49209344.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4439.0,0.0,5276.0,0.0,0.0,5527887872.0,845791232.0,13489631232.0,80084279296.0,0.0,0.0
1556519704.578,75.129,9.897,13.046,0.771,0.0,1.157,66.0,110.0,19671901.0,24450145.0,0.0,0.0,0.0,163287040.0,0.0,165556224.0,0.0,0.0,0.0,0.0,0.0,716.0,0.0,796.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5826.0,0.0,7221.0,0.0,0.0,5530652672.0,845791232.0,13760253952.0,79810891776.0,0.0,0.0
1556519705.577,72.069,9.545,16.464,0.641,0.0,1.281,66.0,118.0,20065009.0,24800566.0,0.0,0.0,0.0,100900864.0,0.0,113709056.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5790.0,0.0,6792.0,0.0,0.0,5530075136.0,845791232.0,13483044864.0,80088678400.0,0.0,0.0
1556519706.577,61.204,6.722,30.282,0.320,0.0,1.472,66.0,212.0,20410973.0,25257056.0,0.0,0.0,0.0,23838720.0,0.0,28880896.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4208.0,0.0,4779.0,0.0,0.0,5532393472.0,845791232.0,13499572224.0,80069832704.0,0.0,0.0
1556519707.578,59.383,8.676,29.884,0.321,0.0,1.735,66.0,110.0,20663500.0,25515335.0,0.0,81920.0,0.0,23154688.0,0.0,29659136.0,0.0,0.0,0.0,4.0,0.0,32.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4101.0,0.0,4935.0,0.0,0.0,5532254208.0,845803520.0,13516443648.0,80053088256.0,0.0,0.0
1556519708.578,58.732,8.603,30.854,0.323,0.0,1.488,66.0,110.0,20008661.0,24765508.0,0.0,0.0,0.0,22372352.0,0.0,28663808.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907.0,0.0,4810.0,0.0,0.0,5530669056.0,845803520.0,13533564928.0,80037552128.0,0.0,0.0
1556519709.577,60.553,8.237,29.601,0.257,0.0,1.351,66.0,110.0,20317231.0,25151278.0,0.0,0.0,0.0,23126016.0,0.0,29429760.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.0,0.0,4962.0,0.0,0.0,5530349568.0,845803520.0,13551075328.0,80020361216.0,0.0,0.0
1556519710.577,68.161,7.472,22.287,0.455,0.0,1.624,66.0,110.0,20366141.0,25195627.0,0.0,0.0,0.0,81145856.0,0.0,89145344.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5209.0,0.0,6438.0,0.0,0.0,5530636288.0,845807616.0,13565165568.0,80005980160.0,0.0,0.0
1556519711.578,59.195,7.535,31.226,0.447,0.0,1.596,66.0,110.0,20482700.0,25378148.0,0.0,0.0,0.0,23359488.0,0.0,29298688.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191.0,0.0,4972.0,0.0,0.0,5522206720.0,845807616.0,13583593472.0,79995981824.0,0.0,0.0
1556519712.577,60.974,7.906,29.032,0.316,0.0,1.771,66.0,110.0,20374003.0,25232581.0,0.0,24576.0,0.0,23355392.0,0.0,29507584.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4172.0,0.0,4960.0,0.0,0.0,5526577152.0,845807616.0,13596934144.0,79978270720.0,0.0,0.0
1556519713.577,59.716,8.070,29.955,0.258,0.0,2.001,66.0,110.0,20275713.0,25072211.0,0.0,0.0,0.0,23252992.0,0.0,29237248.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4054.0,0.0,4838.0,0.0,0.0,5526806528.0,845807616.0,13616099328.0,79958876160.0,0.0,0.0
1556519714.578,60.297,8.134,29.374,0.323,0.0,1.872,66.0,110.0,20535950.0,25413079.0,0.0,0.0,0.0,23474176.0,0.0,29409280.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4213.0,0.0,4939.0,0.0,0.0,5527457792.0,845807616.0,13633069056.0,79941255168.0,0.0,0.0
1556519715.577,59.240,7.083,32.003,0.193,0.0,1.481,66.0,110.0,20296987.0,25106152.0,0.0,0.0,0.0,23060480.0,0.0,28987392.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.0,0.0,4883.0,0.0,0.0,5526257664.0,845807616.0,13649977344.0,79925547008.0,0.0,0.0
1556519716.579,59.727,7.417,30.644,0.520,0.0,1.692,66.0,110.0,20122743.0,24897077.0,0.0,0.0,0.0,22974464.0,0.0,29032448.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4042.0,0.0,4877.0,0.0,0.0,5527412736.0,845807616.0,13666992128.0,79907377152.0,0.0,0.0
